sku,name,price,description,is_in_stock,ADVERTISERCATEGORY
TTLEGJDBL.JDBL.JDBL-2,Tippy Toe Legging-Jodhpur Blue-2,48,"Your new BFF É?? every woman deserves a pair, or two, for that instant joy that will make you want to get on your tippy toes. YouÉ??re all leg in this super slimming legging.  Look sleek & sexy in any pose you strike.",0,yoga apparel
YTNK.SMST.GCV.SMST-6,Yantra Tank-Seattle Mist / Grey Caviar-6,26,"Ladies, finally, a tank that stays in check É?? paying attention to your hips instead of flirting with your navel. ThatÉ??s right, a top that does what itÉ??s told and stays put at your hips, even when youÉ??re striking your finest headstand.  You would think thereÉ??s a magnetic force controlling it É?? but, really, its just great design. <br/><br/>

Made from YOGASMOGA's exclusive Aurum high performance technical fabric. The Yantra Tank is a classic tank with no built-in bra. <br/><br/>",0,yoga apparel
TTLEGJDBL.JDBL.JDBL-4,Tippy Toe Legging-Jodhpur Blue-4,48,"Your new BFF É?? every woman deserves a pair, or two, for that instant joy that will make you want to get on your tippy toes. YouÉ??re all leg in this super slimming legging.  Look sleek & sexy in any pose you strike.",0,yoga apparel
TTLEGJDBL.JDBL.JDBL-6,Tippy Toe Legging-Jodhpur Blue-6,48,"Your new BFF É?? every woman deserves a pair, or two, for that instant joy that will make you want to get on your tippy toes. YouÉ??re all leg in this super slimming legging.  Look sleek & sexy in any pose you strike.",0,yoga apparel
YTNK.SMST.GCV.SMST-8,Yantra Tank-Seattle Mist / Grey Caviar-8,26,"Ladies, finally, a tank that stays in check É?? paying attention to your hips instead of flirting with your navel. ThatÉ??s right, a top that does what itÉ??s told and stays put at your hips, even when youÉ??re striking your finest headstand.  You would think thereÉ??s a magnetic force controlling it É?? but, really, its just great design. <br/><br/>

Made from YOGASMOGA's exclusive Aurum high performance technical fabric. The Yantra Tank is a classic tank with no built-in bra. <br/><br/>",1,yoga apparel
TTLEGJDBL.JDBL.JDBL-8,Tippy Toe Legging-Jodhpur Blue-8,48,"Your new BFF É?? every woman deserves a pair, or two, for that instant joy that will make you want to get on your tippy toes. YouÉ??re all leg in this super slimming legging.  Look sleek & sexy in any pose you strike.",0,yoga apparel
YTNK.SMST.GCV.SMST-10,Yantra Tank-Seattle Mist / Grey Caviar-10,26,"Ladies, finally, a tank that stays in check É?? paying attention to your hips instead of flirting with your navel. ThatÉ??s right, a top that does what itÉ??s told and stays put at your hips, even when youÉ??re striking your finest headstand.  You would think thereÉ??s a magnetic force controlling it É?? but, really, its just great design. <br/><br/>

Made from YOGASMOGA's exclusive Aurum high performance technical fabric. The Yantra Tank is a classic tank with no built-in bra. <br/><br/>",1,yoga apparel
TTLEGJDBL.JDBL.JDBL-10,Tippy Toe Legging-Jodhpur Blue-10,48,"Your new BFF É?? every woman deserves a pair, or two, for that instant joy that will make you want to get on your tippy toes. YouÉ??re all leg in this super slimming legging.  Look sleek & sexy in any pose you strike.",0,yoga apparel
YTNK.SMST.GCV.SMST-12,Yantra Tank-Seattle Mist / Grey Caviar-12,26,"Ladies, finally, a tank that stays in check É?? paying attention to your hips instead of flirting with your navel. ThatÉ??s right, a top that does what itÉ??s told and stays put at your hips, even when youÉ??re striking your finest headstand.  You would think thereÉ??s a magnetic force controlling it É?? but, really, its just great design. <br/><br/>

Made from YOGASMOGA's exclusive Aurum high performance technical fabric. The Yantra Tank is a classic tank with no built-in bra. <br/><br/>",1,yoga apparel
TTLEGJDBL.JDBL.JDBL-12,Tippy Toe Legging-Jodhpur Blue-12,48,"Your new BFF É?? every woman deserves a pair, or two, for that instant joy that will make you want to get on your tippy toes. YouÉ??re all leg in this super slimming legging.  Look sleek & sexy in any pose you strike.",0,yoga apparel
TTLEG.SGRY.SMST.SGRY-2,Tippy Toe Legging-Spanish Grey / Seattle Mist-2,96,"Your new BFF É?? every woman deserves a pair, or two, for that instant joy that will make you want to get on your tippy toes. YouÉ??re all leg in this super slimming legging.  Look sleek & sexy in any pose you strike.",0,yoga apparel
TTLEG.SGRY.SMST.SGRY-4,Tippy Toe Legging-Spanish Grey / Seattle Mist-4,96,"Your new BFF É?? every woman deserves a pair, or two, for that instant joy that will make you want to get on your tippy toes. YouÉ??re all leg in this super slimming legging.  Look sleek & sexy in any pose you strike.",1,yoga apparel
TTLEG.SGRY.SMST.SGRY-6,Tippy Toe Legging-Spanish Grey / Seattle Mist-6,96,"Your new BFF É?? every woman deserves a pair, or two, for that instant joy that will make you want to get on your tippy toes. YouÉ??re all leg in this super slimming legging.  Look sleek & sexy in any pose you strike.",1,yoga apparel
TTLEG.SGRY.SMST.SGRY-8,Tippy Toe Legging-Spanish Grey / Seattle Mist-8,96,"Your new BFF É?? every woman deserves a pair, or two, for that instant joy that will make you want to get on your tippy toes. YouÉ??re all leg in this super slimming legging.  Look sleek & sexy in any pose you strike.",1,yoga apparel
TTLEG.SGRY.SMST.SGRY-10,Tippy Toe Legging-Spanish Grey / Seattle Mist-10,96,"Your new BFF É?? every woman deserves a pair, or two, for that instant joy that will make you want to get on your tippy toes. YouÉ??re all leg in this super slimming legging.  Look sleek & sexy in any pose you strike.",1,yoga apparel
TTLEG.SGRY.SMST.SGRY-12,Tippy Toe Legging-Spanish Grey / Seattle Mist-12,96,"Your new BFF É?? every woman deserves a pair, or two, for that instant joy that will make you want to get on your tippy toes. YouÉ??re all leg in this super slimming legging.  Look sleek & sexy in any pose you strike.",1,yoga apparel
YTNK.SGRY.SGRY.SGRY-2,Yantra Tank-Spanish Grey-2,55,"Ladies, finally, a tank that stays in check É?? paying attention to your hips instead of flirting with your navel. ThatÉ??s right, a top that does what itÉ??s told and stays put at your hips, even when youÉ??re striking your finest headstand.  You would think thereÉ??s a magnetic force controlling it É?? but, really, its just great design. <br/><br/>

Made from YOGASMOGA's exclusive Aurum high performance technical fabric. The Yantra Tank is a classic tank with no built-in bra. <br/><br/>",0,yoga apparel
YTNK.SGRY.SGRY.SGRY-4,Yantra Tank-Spanish Grey-4,55,"Ladies, finally, a tank that stays in check É?? paying attention to your hips instead of flirting with your navel. ThatÉ??s right, a top that does what itÉ??s told and stays put at your hips, even when youÉ??re striking your finest headstand.  You would think thereÉ??s a magnetic force controlling it É?? but, really, its just great design. <br/><br/>

Made from YOGASMOGA's exclusive Aurum high performance technical fabric. The Yantra Tank is a classic tank with no built-in bra. <br/><br/>",0,yoga apparel
YTNK.SGRY.SGRY.SGRY-6,Yantra Tank-Spanish Grey-6,55,"Ladies, finally, a tank that stays in check É?? paying attention to your hips instead of flirting with your navel. ThatÉ??s right, a top that does what itÉ??s told and stays put at your hips, even when youÉ??re striking your finest headstand.  You would think thereÉ??s a magnetic force controlling it É?? but, really, its just great design. <br/><br/>

Made from YOGASMOGA's exclusive Aurum high performance technical fabric. The Yantra Tank is a classic tank with no built-in bra. <br/><br/>",0,yoga apparel
YTNK.SGRY.SGRY.SGRY-8,Yantra Tank-Spanish Grey-8,55,"Ladies, finally, a tank that stays in check É?? paying attention to your hips instead of flirting with your navel. ThatÉ??s right, a top that does what itÉ??s told and stays put at your hips, even when youÉ??re striking your finest headstand.  You would think thereÉ??s a magnetic force controlling it É?? but, really, its just great design. <br/><br/>

Made from YOGASMOGA's exclusive Aurum high performance technical fabric. The Yantra Tank is a classic tank with no built-in bra. <br/><br/>",0,yoga apparel
YTNK.SGRY.SGRY.SGRY-10,Yantra Tank-Spanish Grey-10,55,"Ladies, finally, a tank that stays in check É?? paying attention to your hips instead of flirting with your navel. ThatÉ??s right, a top that does what itÉ??s told and stays put at your hips, even when youÉ??re striking your finest headstand.  You would think thereÉ??s a magnetic force controlling it É?? but, really, its just great design. <br/><br/>

Made from YOGASMOGA's exclusive Aurum high performance technical fabric. The Yantra Tank is a classic tank with no built-in bra. <br/><br/>",0,yoga apparel
YTNK.SGRY.SGRY.SGRY-12,Yantra Tank-Spanish Grey-12,55,"Ladies, finally, a tank that stays in check É?? paying attention to your hips instead of flirting with your navel. ThatÉ??s right, a top that does what itÉ??s told and stays put at your hips, even when youÉ??re striking your finest headstand.  You would think thereÉ??s a magnetic force controlling it É?? but, really, its just great design. <br/><br/>

Made from YOGASMOGA's exclusive Aurum high performance technical fabric. The Yantra Tank is a classic tank with no built-in bra. <br/><br/>",0,yoga apparel
YTNK.GCV.LIME.GCV-2,Yantra Tank-Grey Caviar / Lime-2,55,"Ladies, finally, a tank that stays in check É?? paying attention to your hips instead of flirting with your navel. ThatÉ??s right, a top that does what itÉ??s told and stays put at your hips, even when youÉ??re striking your finest headstand.  You would think thereÉ??s a magnetic force controlling it É?? but, really, its just great design. <br/><br/>

Made from YOGASMOGA's exclusive Aurum high performance technical fabric. The Yantra Tank is a classic tank with no built-in bra. <br/><br/>",0,yoga apparel
YTNK.GCV.LIME.GCV-4,Yantra Tank-Grey Caviar / Lime-4,55,"Ladies, finally, a tank that stays in check É?? paying attention to your hips instead of flirting with your navel. ThatÉ??s right, a top that does what itÉ??s told and stays put at your hips, even when youÉ??re striking your finest headstand.  You would think thereÉ??s a magnetic force controlling it É?? but, really, its just great design. <br/><br/>

Made from YOGASMOGA's exclusive Aurum high performance technical fabric. The Yantra Tank is a classic tank with no built-in bra. <br/><br/>",0,yoga apparel
YTNK.GCV.LIME.GCV-6,Yantra Tank-Grey Caviar / Lime-6,55,"Ladies, finally, a tank that stays in check É?? paying attention to your hips instead of flirting with your navel. ThatÉ??s right, a top that does what itÉ??s told and stays put at your hips, even when youÉ??re striking your finest headstand.  You would think thereÉ??s a magnetic force controlling it É?? but, really, its just great design. <br/><br/>

Made from YOGASMOGA's exclusive Aurum high performance technical fabric. The Yantra Tank is a classic tank with no built-in bra. <br/><br/>",0,yoga apparel
YTNK.GCV.LIME.GCV-8,Yantra Tank-Grey Caviar / Lime-8,55,"Ladies, finally, a tank that stays in check É?? paying attention to your hips instead of flirting with your navel. ThatÉ??s right, a top that does what itÉ??s told and stays put at your hips, even when youÉ??re striking your finest headstand.  You would think thereÉ??s a magnetic force controlling it É?? but, really, its just great design. <br/><br/>

Made from YOGASMOGA's exclusive Aurum high performance technical fabric. The Yantra Tank is a classic tank with no built-in bra. <br/><br/>",0,yoga apparel
YTNK.GCV.LIME.GCV-10,Yantra Tank-Grey Caviar / Lime-10,55,"Ladies, finally, a tank that stays in check É?? paying attention to your hips instead of flirting with your navel. ThatÉ??s right, a top that does what itÉ??s told and stays put at your hips, even when youÉ??re striking your finest headstand.  You would think thereÉ??s a magnetic force controlling it É?? but, really, its just great design. <br/><br/>

Made from YOGASMOGA's exclusive Aurum high performance technical fabric. The Yantra Tank is a classic tank with no built-in bra. <br/><br/>",0,yoga apparel
YTNK.GCV.LIME.GCV-12,Yantra Tank-Grey Caviar / Lime-12,55,"Ladies, finally, a tank that stays in check É?? paying attention to your hips instead of flirting with your navel. ThatÉ??s right, a top that does what itÉ??s told and stays put at your hips, even when youÉ??re striking your finest headstand.  You would think thereÉ??s a magnetic force controlling it É?? but, really, its just great design. <br/><br/>

Made from YOGASMOGA's exclusive Aurum high performance technical fabric. The Yantra Tank is a classic tank with no built-in bra. <br/><br/>",0,yoga apparel
